pg_id,title,author,year,fictionality,language,pages
6047,The minor works of John Bunyan; containing: The water of life; Solomon's temple spiritualized; Christ a complete saviour; Divine breathings; and Grace abounding.,"Bunyan, John, 1628-1688.",1804,0,eng,
29785,"First course in the theory of equations, by Leonard Eugene Dickson ...","Dickson, Leonard E. 1874-1954.",1922,0,eng,168.0
49471,The stories Polly Pepper told to the five little Peppers in the little brown house / by Margaret Sidney ... ; illustrated by Jessie McDermott and Etheldred B. Barry.,"Sidney, Margaret, 1844-1924.",1916,1,eng,
26583,The fortunes and misfortunes of the famous Moll Flanders... by Daniel Defoe.,"Defoe, Daniel, 1661?-1731.",1937,0,eng,
8752,"The return of Tarzan, by Edgar Rice Burroughs ... with decorations by J. Allen St. John.","Burroughs, Edgar Rice, 1875-1950.",1915,0,eng,4.0
36844,"In New England fields and woods, with Sketches & stories. Foreword Foreword by Sinclair Lewis. Bibliography by Harold G. Rugg.","Robinson, Rowland Evans, 1833-1900.",1937,0,eng,4.0
54794,"The world's illusion, by Jacob Wassermann; authorized translation by Ludwig Lewisohn ...","Wassermann, Jakob, 1873-1934.",1934,0,eng,2.0
20051,Märchen der Brüder Grimm : vollständige Ausgabe.,"Grimm, Jacob, 1785-1863.",1957,1,ger,607.0
20073,"Diophantine analysis, by Robert D. Carmichael.","Carmichael, R. D. 1879-1967.",1915,0,eng,118.0
7227,Mornings in Florence & Time & tide.,"Ruskin, John, 1819-1900.",1889,0,eng,
9274,"The journal to Stella. Edited, with introd. and notes, by George A. Aitken.","Swift, Jonathan, 1667-1745.",1901,0,eng,
48762,The history of the decline & fall of the Roman empire / by Edward Gibbon.,"Gibbon, Edward, 1737-1794.",1906,0,eng,
11925,"Arithmetik und algebra, von dr. Hermann Schubert ...","Schubert, Hermann, 1848-1911.",1903,0,ger,
71844,"The pleasant and surprising adventures of Robert Drury, during his fifteen years' captivity on the island of Madagascar. Written by himself.","Drury, Robert, fl. 1729.",1831,0,eng,330.0
34060,"Prisoners of poverty; women wage-workers, their trades and their lives.","Campbell, Helen, 1839-1918.",1970,0,eng,
21139,"Johnny Crow's new garden, drawn by L. Leslie Brooke.","Brooke, L. Leslie 1862-1940",1970,0,eng,
58353,La vecchia casa.,"Neera, 1846-1918.",1900,0,ita,3.0
20000,The complete twenty thousand leagues under the sea : a new translation of Jules Verne's science fiction classic / with introduction and notes by Emanuel J. Mickel.,"Verne, Jules, 1828-1905.",1991,1,eng,499.0
69832,A history of the mathematical theories of attraction and the figure of the earth from the time of Newton to that of Laplace. By I. Todhunter ...,"Todhunter, I. 1820-1884.",1873,0,eng,
9275,"A tale of a tub,","Jonson, Ben, 1573?-1637.",1915,0,eng,205.0
43612,"Katydid's poems,","McKinney, Kate Slaughter, 1857-",1887,0,eng,113.0
18165,Russian rambles.,"Hapgood, Isabel Florence, 1850-1928.",1970,0,eng,
53415,"Poems you ought to know, selected by Elia W. Peattie ... illustrated by Ellsworth Young.","Peattie, Elia Wilkinson, 1862-1935,",1903,0,eng,3.0
8811,"Captain Cook's journal during his first voyage round the word, made in H.M. bark ""Endeavour"" 1768-71 : a literal transcription of the original mss. / with notes and introduction, ed. by Captain W.J.L. Wharton ... ; illustrated by maps and facsimiles.","Cook, James, 1728-1779.",1893,0,eng,400.0
19736,Six little Bunkers at cousin Tom's. / By Laura Lee Hope.,"Hope, Laura Lee.",1918,1,eng,248.0
35716,Ricordi di un veterano dal 1847-48 al 1900.,"Elia, Augusto, 1829-1919.",1906,0,ita,474.0
20277,History of England from the accession of James II / by Thomas Babbington Macaulay.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859.",1884,0,eng,
2377,The son of the wolf : tales of the far north / by Jack London.,"London, Jack, 1876-1916.",1900,1,eng,251.0
21519,The gods of Mars / by Edgar Rice Burroughs ; frontispiece by Frank E. Schoonover.,"Burroughs, Edgar Rice, 1875-1950.",1918,1,eng,348.0
9540,Book of snobs : Character sketches; Stories,"Thackeray, William Makepeace, 1811-1863",1904,0,eng,545.0
18005,Los pazos de Ulloa. Novela.,"Pardo Bazán, Emilia, condesa de, 1852-1921.",1892,1,spa,
7353,Birds in a village / by W.H. Hudson ...,"Hudson, W. H. 1841-1922.",1893,0,eng,
30164,Le monete di Venezia. Descritte ed illustrate da Nicolò Papadopoli Aldobrandini coi disegni di C. Kunz.,"Papadopoli Aldobrandini, Nicolò, conte, 1841-1922.",1967,0,ita,
42684,Sott' acque.,"Rovetta, Gerolamo, 1854-1910.",1909,0,ita,
53414,"Dave Porter and his classmates; or, For the honor of Oak hall, by Edward Stratemeyer ... illustrated by Charles Nuttall.","Stratemeyer, Edward, 1862-1930.",1909,0,eng,308.0
71897,"History for ready reference... : companion volume, Appendices / by J.N. Larned.","Larned, J. N. 1836-1913.",1913,0,eng,264.0
17243,"Full revelations of a professional rat-catcher, after 25 years' experience.","Matthews, Ike.",1898,0,eng,62.0
26579,"Love among the chickens,","Wodehouse, P. G. 1881-1975.",1921,0,eng,
1051,"Sartor sesartus,","Carlyle, Thomas, 1795-1881.",1921,0,eng,272.0
23977,The little lame prince : and his traveling-cloak : a parable for old and young / by Miss Mulock [i.e. D. Craik].,"Craik, Dinah Maria Mulock, 1826-1887.",1900,1,eng,214.0
30831,"Le Piccinino, par George Sand.","Sand, George, 1804-1876.",1869,0,fre,
10908,Manual for noncommissioned officers and privates of cavalry of the Army of the United States. 1917. To be also used by engineer companies (mounted) for cavalry instruction and training.,United States. War Department.,1917,0,eng,397.0
6548,Captain Blood : his Odyssey / by Rafael Sabatini.,"Sabatini, Rafael, 1875-1950.",1922,1,eng,437.0
43571,The mother of Washington and her times.,"Pryor, Sara Agnes Rice, 1830-1912.",1903,0,eng,
40087,"With the doughboy in France; a few chapters of an American effort, by Edward Hungerford ...","Hungerford, Edward, 1875-1948.",1920,0,eng,6.0
8749,The gods of Mars / by Edgar Rice Burroughs ; frontispiece by Frank E. Schoonover.,"Burroughs, Edgar Rice, 1875-1950.",1918,1,eng,348.0
6047,"The whole works of John Bunyan ; accurately reprinted from the author's own editions / With editorial prefs., notes, and life of Bunyan, by George Offor. Numerous illustrative engravings.","Bunyan, John, 1628-1688.",1865,0,eng,
20674,The triumphs of Eugène Valmont / Robert Barr ; introduced by Stephen Knight.,"Barr, Robert, 1850-1912.",1997,1,eng,
28781,"Extracts from Adam's diary / translated from the original MS., by Mark Twain","Twain, Mark, 1835-1910",1904,0,eng,89.0
13309,A First book in algebra / by Fletcher Durell and E.E. Arnold.,"Durell, Fletcher, 1859-1946.",1927,0,eng,432.0
9147,Moby Dick; a play for radio from Herman Melville's novel.,"Reed, Henry, 1914-1986",1947,0,eng,96.0
67438,"A United States midshipman in the Philippines / by Yates Stirling, Jr. ; illustrated by Ralph L. Boyer.","Stirling, Yates, 1872-",1910,1,eng,383.0
13309,First book in algebra.,"Boyden, Wallace C. 1858-",1895,0,eng,176.0
20000,"Twenty thousand leagues under the seas, or, The marvellous and exciting adventures of Pierre Aronnax, Conseil his servant, and Ned Land, a Canadian harpooner / by Jules Verne.","Verne, Jules, 1828-1905.",1888,1,eng,335.0
3135,My summer in a garden / by Charles Dudley Warner.,"Warner, Charles Dudley, 1829-1900.",1885,0,eng,194.0
47790,"The works of William Cowper. With a life and notes, by J.S. Memes ...","Cowper, William, 1731-1800.",1835,0,eng,
33928,The works of Guy de Maupassant.,"Maupassant, Guy de, 1850-1893.",1923,0,eng,
8751,"Thuvia, maid of Mars / by Edgar Rice Burroughs ... ; illustrated by J. Allen St. John.","Burroughs, Edgar Rice, 1875-1950.",1920,1,eng,
23965,"The land of Sleepy Hollow, and the home of Washington Irving; a series of photogravure representations, with descriptive letter-press by J. L. Williams; together with Irvings̓ ""Legend of Sleepy Hollow"", with illustrations by F. O. C. Darley and selections from ""The chronicle of Wolferts̓ roost.","Irving, Washington, 1783-1859",1887,0,eng,75.0
17153,Synthetische Geometrie der Kugeln und linearen Kugelsysteme mit einer Einleitung in die analytische Geometrie der Kugelsysteme / von Dr. Th. Reye.,"Reye, Theodor, 1838-1919.",1879,0,ger,93.0
3322,"East Lynne : a domestic drama in a prologue and four acts / adapted from Mrs. Wood's novel, by T.A. Palmer.","Palmer, T. A.",1899,0,eng,44.0
36225,"Gösta Berling, erzählungen aus dem alten Wermland, von Selma Lagerlöf ...","Lagerlöf, Selma, 1858-1940.",1914,1,ger,
9521,Burlesques : Novels by eminent hands; Jeames's diary; Adventures of Major Gahagan; A legend of the Rhine; Rebecca and Rowena; The history of the next French revolution; Cox's diary; Yellowplush papers; Fitzboodle papers; The wolves and the lamb; The Bedford Row conspiracy; A little dinner at Timmins; The fatal boots; Little travels / By William Makepiece Thackeray ; with illustrations by the author and Richard Doyle.,"Thackeray, William Makepeace, 1811-1863.",1880,1,eng,814.0
19575,Anne of Avonlea / L.M. Montgomery.,"Montgomery, L. M. 1874-1942.",1979,1,eng,277.0
26459,A child's garden of verse / by Robert Louis Stevenson ; with an introd. by Lloyd Osbourne.,"Stevenson, Robert Louis, 1850-1894.",1901,0,eng,
8128,In ghostly Japan / by Lafcadio Hearn.,"Hearn, Lafcadio, 1850-1904.",1908,0,eng,241.0
72155,"Travels in southern Abyssinia, through the country of Adal to the kingdom of Shoa.","Johnston, Charles, 1810-1872.",1972,0,eng,
27394,"A new guide for emigrants to the West : containing sketches of Michigan, Ohio, Indiana, Illinois, Missouri, Arkansas, with the territory of Wisconsin and the adjacent parts / by J.M. Peck.","Peck, John Mason, 1789-1858.",1837,0,eng,
34883,Barrington.,"Watson, Barrington, 1931-",1993,0,eng,
12313,"Pictures of travel in Sweden : among the Hartz Mountains, and in Switzerland, with a visit at Charles Dicken's house / by Hans Christian Andersen.","Andersen, H. C. 1805-1875",1871,1,eng,293.0
23979,"Leaves of grass (1850-1881) by Walt Whitman, with an introduction by Stuart P. Sherman.","Whitman, Walt, 1819-1892.",1922,0,eng,504.0
8962,The four million ; The voice of the city / O. Henry [i.e. W. S. Porter].,"Henry, O., 1862-1910",1908,0,eng,228.0
37794,Old wine and new : occasional discourses / by Joseph Cross.,"Cross, Joseph.",1884,0,eng,240.0
32625,"The treatise on probability, John Maynard Keynes...","Keynes, John Maynard, 1883-1946.",1957,0,eng,466.0
18158,"The butterfly house, by Mary E. Wilkins Freeman ... with illustrations by Paul Julien Meylan.","Freeman, Mary Eleanor Wilkins, 1852-1930.",1912,1,eng,4.0
23078,"Murder at bridge, a mystery novel, by Anne Austin.","Austin, Anne, 1895-",1931,1,eng,
28947,"Around the world in eighty days, by Jules Verne.","Verne, Jules, 1828-1905.",1920,0,eng,1.0
9534,The tremendous adventures of Major Gahagan. By W. M. Thackeray.,"Thackeray, William Makepeace, 1811-1863",1855,0,eng,
26201,The voyages of Doctor Dolittle.,"Lofting, Hugh, 1886-1947.",1950,0,eng,364.0
55528,"Bothwell, oder, die Tage der Königin Maria Stuart : historischer Roman / von James Grant, Verf. von ""die gelbe Fregatte,"" ""die Hochländer in Spanien"" 2c.","Grant, James, 1822-1887.",1857,1,ger,
32363,Ten American girls from history / by Kate Dickinson Sweetser ; illus. by George Alfred Williams.,"Sweetser, Kate Dickinson, d. 1939.",1917,0,eng,299.0
24500,"Shakespeare's lost years in London, 1586-1592, giving new light on the pre-sonnet period.","Acheson, Arthur, 1864-1930.",1920,0,eng,261.0
57897,"The story of the Highland regiments, by Frederick Watson.","Watson, Frederick, 1885-1935.",1915,0,eng,317.0
21140,Johnny Crow's party : another picture book / drawn by L. Leslie Brooke.,"Brooke, L. Leslie 1862-1940.",1966,0,eng,
51835,Die naturwissenschaftlichen Grundlagen der Poesie. Prolegomena einer realistischen Aesthetik. By Wilhelm Bölsche.,"Bölsche, Wilhelm, 1861-1939.",1887,0,ger,93.0
51941,The gilded chair : a novel / by Melville Davisson Post ; illustrated by A.B. Wenzell and Arthur E. Becher.,"Post, Melville Davisson, 1871-1930.",1910,1,eng,
6532,Tarzan of the apes / Edgar Rice Burroughs.,"Burroughs, Edgar Rice, 1875-1950.",1914,1,eng,
35347,The Grand Canyon of Arizona : how to see it / by George Wharton James.,"James, George Wharton, 1858-1923.",1911,0,eng,265.0
46390,There she blows! : the whales we caught and how we did it / by William Hussey Macy.,"Macy, William Hussey, 1826-1891.",1893,1,eng,320.0
19841,Eve's diary : translated from the original ms. / by Mark Twain ; illustrated by Lester Ralph.,"Twain, Mark, 1835-1910.",1999,1,eng,109.0
13447,Philosophy & fun of algebra.,"Boole, Mary Everest, 1832-1916.",1909,0,eng,
29756,The cat of Bubastes : a tale of ancient Egypt / by G.A. Henty.,"Henty, G. A. 1832-1902.",1959,1,eng,
66493,The ancient [and other poems] / Judith Crewe.,"Crewe, Judith.",1976,0,eng,62.0
33652,Dinners and luncheons : novel suggestions for social occasions / compiled by Paul Pierce.,"Pierce, Paul, b. 1866.",1907,0,eng,96.0
33280,"Civil War experiences under Bayard, Gregg, Kilpatrick, Custer, Raulston, and Newberry, 1862, 1863, 1864, by Henry C. Meyer. Priv. print.","Meyer, Henry C. 1844-1935.",1911,0,eng,
100,"The complete works of Mr. William Shakespeare, with a general introduction by Algernon Charles Swinburne. Introductory studies of the several plays by Edward Dowden and a note by Theodore Watts-Dunton upon the special typographical features of this edition.","Shakespeare, William, 1564-1616.",1911,0,eng,
22785,"Indian frontier policy; an historical sketch, by General Sir John Adye ...","Adye, John, Sir, 1819-1900.",1897,0,eng,4.0
21798,Winnetou IV : Reiseerzählung / von Karl May.,"May, Karl Friedrich, 1842-1912.",1984,0,ger,16.0
23946,Lalage's lovers / by George A. Birmingham.,"Birmingham, George A., 1865-1950.",1911,1,eng,
9292,The valley of decision. / by Marcia Davenport.,"Davenport, Marcia, 1903-1996.",1943,1,eng,790.0
37409,Louis XIV et la Grande Mademoiselle (1652-1693),"Barine, Arvède, 1840-1908.",1905,0,fre,392.0
35790,"A fantasy of far Japan, or, Summer dream dialogues / by Baron Suyematsu.","Suematsu, Kenchō, 1855-1920.",1905,0,eng,337.0
22982,Little Eve Edgarton / by Eleanor Hallowell Abbott ; with illustrations by R.M. Crosby.,"Abbott, Eleanor Hallowell, b. 1872.",1914,1,eng,
65206,Shen of the sea : Chinese stories for children / by Arthur Bowie Chrisman ; illustrated by Else Hasselriis.,"Chrisman, Arthur Bowie, 1889-1953.",1953,0,eng,
12962,"Hand shadows to be thrown upon the wall : consisting of novel and amusing figures formed by the hand, from original designs / by Henry Bursill.","Bursill, Henry.",1999,0,eng,
37409,"Louis XIV and la Grande Mademoiselle, 1652-1693, by Arvède Barine [pseud.]","Barine, Arvède, ""Mme. Charles Vincens,"" 1840-1908.",1905,0,eng,394.0
9516,"Works of Edgar Allan Poe : sixty-seven tales, one complete novel and thirty-one poems.","Poe, Edgar Allan, 1809-1849.",1990,1,eng,
57060,Selections from London labour and the London poor / chosen with an introd. by John L. Bradley.,"Mayhew, Henry, 1812-1887.",1965,0,eng,
35154,A hero of the pen / by E. Werner ; translated by Frances A. Shaw.,"Werner, E., 1838-1918.",1880,1,eng,
38288,"Our national defense, by William W. Wanamaker.","Wanamaker, William Wesley.",1923,0,eng,109.0
13757,Saracinesca.,"Crawford, F. Marion 1854-1909.",1893,0,eng,
9037,"Tom Sawyer, detective & other tales : and, A double-barrelled detective story / by Mark Twain","Twain, Mark, 1835-1910",1925,0,eng,233.0
74562,Les anciennes démocraties de Pays-bas.,"Pirenne, Henri, 1862-1935.",1928,0,fre,304.0
26048,"Some reminiscences of old Victoria, by Edgar Fawcett.","Fawcett, Edgar, 1847-1904",1912,0,eng,4.0
28840,The Island of Dr. Moreau / by H. G. Wells. & The Island of Dr. Moreau : a novelization of the screenplay / by Joseph Silva.,"Wells, H. G. 1866-1946.",1977,0,eng,229.0
14038,La Daniella : con testi inediti in appendice / George Sand ; introduzione e note a cura di Annarosa Poli.,"Sand, George, 1804-1876.",1977,1,fre,839.0
55313,The vanishing of Tera.,"Hume, Fergus, 1859-1932.",1900,0,eng,310.0
62810,"How to visit the English cathedrals, by Esther Singleton ...","Singleton, Esther, 1865-1930.",1912,0,eng,
42518,Talks to farmers / by Charles H. Spurgeon.,"Spurgeon, C. H. 1834-1892.",1889,0,eng,
9418,Desperate remedies : duologue / by W.F. Winckworth.,"Winckworth, W. F.",1901,1,eng,8.0
37186,"An introduction to the history of Japan, by Katsuro Hara ....","Hara, Katsurō, 1871-1924.",1920,0,eng,
14986,Experimental researches in electricity / Michael Faraday.,"Faraday, Michael, 1791-1867.",1938,0,eng,336.0
60949,"Notes on veterinary anatomy,","Korinek, Charles James, 1880- [from old catalog]",1916,0,eng,
70427,"The new Larned History for ready reference, reading and research; the actual words of the world's best historians, biographers and specialists: a complete system of history for all uses, extending to all countries and subjects and representing the better and newer literature of history; the work of J.N. Larned.","Larned, J. N. 1836-1913.",1924,0,eng,
36702,Verse and worse / by Harry Graham ('Col. D. Streamer'),"Graham, Harry, 1874-1936.",1905,0,eng,185.0
